subset_k,model,fold,variables_incluidas,acc,gps
31,SVM-rbf,7,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39",1.0,1.0
31,SVM-rbf,8,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39",1.0,1.0
31,SVM-rbf,9,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39",1.0,1.0
31,SVM-rbf,10,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39",1.0,1.0
31,KNN,1,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39",1.0,1.0
31,KNN,2,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39",0.99,0.9899989897969492
31,KNN,3,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39",1.0,1.0
31,KNN,4,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39",1.0,1.0
31,KNN,5,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39",0.98,0.98
31,KNN,6,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39",0.97,0.9699721390981322
31,KNN,7,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39",0.98,0.9799918334013884
31,KNN,8,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39",0.99,0.9899989897969492
31,KNN,9,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39",0.98,0.98
31,KNN,10,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39",1.0,1.0
32,SVM-rbf,1,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40",1.0,1.0
32,SVM-rbf,2,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40",1.0,1.0
32,SVM-rbf,3,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40",1.0,1.0
32,SVM-rbf,4,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40",1.0,1.0
32,SVM-rbf,5,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40",1.0,1.0
32,SVM-rbf,6,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40",0.97,0.9699969068976182
32,SVM-rbf,7,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40",1.0,1.0
32,SVM-rbf,8,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40",1.0,1.0
32,SVM-rbf,9,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40",1.0,1.0
32,SVM-rbf,10,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40",1.0,1.0
32,KNN,1,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40",1.0,1.0
32,KNN,2,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40",0.99,0.9899989897969492
32,KNN,3,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40",1.0,1.0
32,KNN,4,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40",1.0,1.0
32,KNN,5,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40",0.98,0.98
32,KNN,6,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40",0.97,0.9699721390981322
32,KNN,7,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40",0.98,0.9799918334013884
32,KNN,8,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40",1.0,1.0
32,KNN,9,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40",0.98,0.98
32,KNN,10,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40",1.0,1.0
33,SVM-rbf,1,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29",1.0,1.0
33,SVM-rbf,2,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29",1.0,1.0
33,SVM-rbf,3,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29",1.0,1.0
33,SVM-rbf,4,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29",1.0,1.0
33,SVM-rbf,5,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29",1.0,1.0
33,SVM-rbf,6,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29",0.97,0.9699969068976182
33,SVM-rbf,7,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29",1.0,1.0
33,SVM-rbf,8,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29",1.0,1.0
33,SVM-rbf,9,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29",1.0,1.0
33,SVM-rbf,10,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29",1.0,1.0
33,KNN,1,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29",1.0,1.0
33,KNN,2,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29",0.99,0.9899989897969492
33,KNN,3,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29",1.0,1.0
33,KNN,4,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29",1.0,1.0
33,KNN,5,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29",0.99,0.9899989897969492
33,KNN,6,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29",0.95,0.949868073878628
33,KNN,7,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29",0.98,0.9799918334013884
33,KNN,8,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29",1.0,1.0
33,KNN,9,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29",0.99,0.9899989897969492
33,KNN,10,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29",1.0,1.0
34,SVM-rbf,1,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26",1.0,1.0
34,SVM-rbf,2,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26",1.0,1.0
34,SVM-rbf,3,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26",1.0,1.0
34,SVM-rbf,4,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26",1.0,1.0
34,SVM-rbf,5,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26",1.0,1.0
34,SVM-rbf,6,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26",0.97,0.9699969068976182
34,SVM-rbf,7,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26",1.0,1.0
34,SVM-rbf,8,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26",1.0,1.0
34,SVM-rbf,9,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26",0.99,0.9899989897969492
34,SVM-rbf,10,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26",1.0,1.0
34,KNN,1,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26",1.0,1.0
34,KNN,2,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26",0.99,0.9899989897969492
34,KNN,3,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26",1.0,1.0
34,KNN,4,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26",1.0,1.0
34,KNN,5,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26",0.99,0.9899989897969492
34,KNN,6,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26",0.96,0.9599332220367279
34,KNN,7,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26",0.98,0.9799918334013884
34,KNN,8,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26",1.0,1.0
34,KNN,9,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26",0.97,0.9699969068976182
34,KNN,10,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26",1.0,1.0
35,SVM-rbf,1,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38",1.0,1.0
35,SVM-rbf,2,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38",1.0,1.0
35,SVM-rbf,3,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38",1.0,1.0
35,SVM-rbf,4,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38",1.0,1.0
35,SVM-rbf,5,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38",1.0,1.0
35,SVM-rbf,6,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38",0.97,0.9699969068976182
35,SVM-rbf,7,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38",1.0,1.0
35,SVM-rbf,8,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38",1.0,1.0
35,SVM-rbf,9,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38",0.99,0.9899989897969492
35,SVM-rbf,10,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38",1.0,1.0
35,KNN,1,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38",1.0,1.0
35,KNN,2,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38",0.99,0.9899989897969492
35,KNN,3,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38",0.99,0.9899989897969492
35,KNN,4,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38",1.0,1.0
35,KNN,5,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38",0.98,0.98
35,KNN,6,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38",0.96,0.9599332220367279
35,KNN,7,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38",0.99,0.9899989897969492
35,KNN,8,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38",1.0,1.0
35,KNN,9,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38",0.97,0.9699969068976182
35,KNN,10,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38",1.0,1.0
36,SVM-rbf,1,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23",1.0,1.0
36,SVM-rbf,2,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23",1.0,1.0
36,SVM-rbf,3,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23",1.0,1.0
36,SVM-rbf,4,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23",1.0,1.0
36,SVM-rbf,5,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23",0.99,0.9899989897969492
36,SVM-rbf,6,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23",0.97,0.9699969068976182
36,SVM-rbf,7,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23",1.0,1.0
36,SVM-rbf,8,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23",1.0,1.0
36,SVM-rbf,9,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23",0.99,0.9899989897969492
36,SVM-rbf,10,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23",1.0,1.0
36,KNN,1,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23",0.99,0.9899989897969492
36,KNN,2,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23",0.99,0.9899989897969492
36,KNN,3,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23",1.0,1.0
36,KNN,4,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23",1.0,1.0
36,KNN,5,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23",0.97,0.9699969068976182
36,KNN,6,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23",0.96,0.9599332220367279
36,KNN,7,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23",0.99,0.9899989897969492
36,KNN,8,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23",1.0,1.0
36,KNN,9,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23",0.99,0.9899989897969492
36,KNN,10,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23",1.0,1.0
37,SVM-rbf,1,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23,f20",1.0,1.0
